"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0AD10","2019-09-27 11:00:00","27.000","34.000","2.800","25.500","0.900","1013.600","","0.000","-99.000","-99.000","-99.000","25.600","","24.500",""
"C0M720","2019-09-27 11:00:00","225.000","304.000","1.900","29.100","0.640","989.700","","0.000","-99.000","-99.000","-99.000","29.300","","22.100",""
"C0V450","2019-09-27 11:00:00","51.000","213.000","2.100","30.500","0.680","1009.300","","0.000","-99.000","-99.000","-99.000","31.400","","23.000",""
"C0R280","2019-09-27 11:00:00","242.000","59.000","1.300","23.400","-99.000","989.500","","0.500","-99.000","-99.000","-99.000","25.100","","23.400",""
"C0E610","2019-09-27 11:00:00","850.000","0.000","0.000","24.700","0.760","922.800","","0.000","-99.000","-99.000","-99.000","24.700","","19.900",""
"C0V610","2019-09-27 11:00:00","22.000","255.000","3.000","29.400","0.690","1012.800","","0.000","-99.000","-99.000","-99.000","29.400","","24.700",""
"C0Z310","2019-09-27 11:00:00","59.000","200.000","0.500","26.700","0.910","1011.800","","1.500","-99.000","-99.000","-99.000","26.700","","22.200",""
"C0S700","2019-09-27 11:00:00","507.000","67.000","1.400","22.400","0.890","961.900","","0.000","-99.000","-99.000","-99.000","23.700","","20.400",""
"C0T9G0","2019-09-27 11:00:00","605.000","0.000","0.100","21.400","0.990","953.100","","9.000","-99.000","-99.000","-99.000","22.500","","20.100",""
"C0U520","2019-09-27 11:00:00","517.000","0.000","0.100","21.200","0.990","962.700","","57.500","-99.000","-99.000","-99.000","21.900","","20.300",""
"C0G660","2019-09-27 11:00:00","27.000","333.000","2.700","30.500","0.650","1014.100","","0.000","-99.000","-99.000","-99.000","31.300","","23.400",""
"C0W140","2019-09-27 11:00:00","21.000","14.000","3.500","28.100","0.550","1016.500","","0.000","-99.000","-99.000","-99.000","28.100","","23.300",""
"C0U720","2019-09-27 11:00:00","1260.000","125.000","0.700","19.500","0.990","893.200","","3.000","-99.000","-99.000","-99.000","19.500","","16.400",""
"C0R690","2019-09-27 11:00:00","248.000","64.000","1.200","22.100","-99.000","988.400","","19.000","-99.000","-99.000","-99.000","25.900","","22.100",""
"C0X150","2019-09-27 11:00:00","18.000","319.000","1.800","30.800","0.660","1014.300","","0.000","-99.000","-99.000","-99.000","30.800","","24.400",""
"C0Z050","2019-09-27 11:00:00","830.000","0.000","0.100","20.900","0.830","928.400","","0.000","-99.000","-99.000","-99.000","22.000","","18.300",""
"C0I490","2019-09-27 11:00:00","1601.000","315.000","0.500","25.200","0.780","846.200","","0.000","-99.000","-99.000","-99.000","25.700","","16.500",""
"C0I090","2019-09-27 11:00:00","910.000","341.000","1.500","25.300","0.730","916.900","","0.000","-99.000","-99.000","-99.000","25.400","","19.100",""
"C0X240","2019-09-27 11:00:00","394.000","342.000","0.600","28.700","0.720","971.900","","0.000","-99.000","-99.000","-99.000","28.700","","21.300",""
"C0S990","2019-09-27 11:00:00","409.000","23.000","2.900","22.400","0.940","971.800","","0.000","-99.000","-99.000","-99.000","24.100","","22.400",""
"C0E850","2019-09-27 11:00:00","104.000","20.000","1.400","27.800","0.750","1002.900","","0.000","-99.000","-99.000","-99.000","29.000","","20.700",""
"C0T9B0","2019-09-27 11:00:00","558.000","174.000","1.100","22.800","0.920","956.900","","0.500","-99.000","-99.000","-99.000","23.300","","20.800",""
"C0G650","2019-09-27 11:00:00","34.000","321.000","1.400","30.400","0.630","1011.200","","0.000","-99.000","-99.000","-99.000","30.500","","23.200",""
"C0K580","2019-09-27 11:00:00","26.000","317.000","2.000","30.000","0.680","1013.600","","0.000","-99.000","-99.000","-99.000","30.300","","23.100",""
"C0X050","2019-09-27 11:00:00","25.000","306.000","2.400","31.500","0.570","1011.300","","0.000","-99.000","-99.000","-99.000","31.800","","23.000",""
"CM0100","2019-09-27 11:00:00","25.000","10.000","5.300","27.500","0.710","1012.200","","0.000","11.400","11.000","","27.500","","24.800",""
"C0AC70","2019-09-27 11:00:00","71.000","88.000","1.000","25.500","0.920","1009.000","","1.000","-99.000","-99.000","-99.000","25.600","","23.500",""
"CM0130","2019-09-27 11:00:00","11.000","329.000","3.600","27.300","0.760","1015.200","","0.000","-99.000","-99.000","-99.000","27.300","","25.100",""
"C0W110","2019-09-27 11:00:00","16.000","23.000","8.600","24.100","0.700","1017.800","","0.000","-99.000","-99.000","-99.000","24.500","","23.500",""
"C0R670","2019-09-27 11:00:00","26.000","56.000","2.800","27.900","-99.000","1013.600","","0.000","-99.000","-99.000","-99.000","29.700","","25.500",""
"C0X120","2019-09-27 11:00:00","28.000","336.000","1.500","30.500","0.640","1013.000","","0.000","-99.000","-99.000","-99.000","30.500","","24.000",""
"C0R100","2019-09-27 11:00:00","1006.000","130.000","0.300","23.000","0.840","906.900","","0.000","-99.000","-99.000","-99.000","25.100","","17.800",""
"C0C700","2019-09-27 11:00:00","151.000","61.000","2.200","25.500","0.840","999.800","","0.000","-99.000","-99.000","-99.000","25.500","","23.300",""
"C0W130","2019-09-27 11:00:00","18.000","13.000","5.800","26.700","0.810","1013.100","","0.000","13.900","26.000","","27.200","","25.200",""
"C0F9R0","2019-09-27 11:00:00","20.000","36.000","4.400","28.800","0.890","1013.900","","0.000","-99.000","-99.000","-99.000","28.900","","23.600",""
"C0V660","2019-09-27 11:00:00","25.000","247.000","2.700","30.200","0.690","1013.600","","0.000","-99.000","-99.000","-99.000","30.200","","24.700",""
"C0C590","2019-09-27 11:00:00","72.000","30.000","3.500","26.400","0.810","1007.600","","0.000","-99.000","-99.000","-99.000","26.500","","23.900",""
"C0I520","2019-09-27 11:00:00","3860.000","-99.000","-99.000","6.900","0.920","647.000","","-99.000","-99.000","-99.000","-99.000","7.400","","3.800",""
"C0E530","2019-09-27 11:00:00","341.000","45.000","1.900","27.500","0.740","976.900","","0.000","-99.000","-99.000","-99.000","27.500","","21.300",""
"C0M790","2019-09-27 11:00:00","15.000","0.000","0.000","30.200","0.620","1012.600","","0.000","-99.000","-99.000","-99.000","30.200","","23.400",""
"C0R130","2019-09-27 11:00:00","1040.000","264.000","1.300","21.900","0.880","900.700","","0.000","-99.000","-99.000","-99.000","26.200","","17.900",""
"C0AH30","2019-09-27 11:00:00","755.000","31.000","5.900","20.500","1.000","933.600","","19.000","-99.000","-99.000","-99.000","20.700","","19.200",""
"C0X170","2019-09-27 11:00:00","50.000","323.000","0.500","31.500","0.590","1009.000","","0.000","-99.000","-99.000","-99.000","31.500","","23.700",""
"C0K291","2019-09-27 11:00:00","8.000","355.000","3.000","29.700","0.680","1014.800","","0.000","-99.000","-99.000","-99.000","29.700","","23.900",""
"C0D480","2019-09-27 11:00:00","223.000","0.000","0.000","25.800","0.900","989.300","","0.000","-99.000","-99.000","-99.000","25.900","","22.500",""
"C0F0C0","2019-09-27 11:00:00","983.000","189.000","0.800","24.500","0.800","907.700","","0.000","-99.000","-99.000","-99.000","24.600","","18.200",""
"C0U860","2019-09-27 11:00:00","5.000","118.000","1.200","24.400","0.940","1017.700","","16.500","-99.000","-99.000","-99.000","25.700","","23.900",""
"C0UA50","2019-09-27 11:00:00","808.000","152.000","2.600","20.100","0.990","928.800","","185.000","-99.000","-99.000","-99.000","20.400","","19.500",""
"C0T960","2019-09-27 11:00:00","120.000","0.000","0.100","23.400","0.990","1005.300","","8.500","-99.000","-99.000","-99.000","23.800","","21.800",""
"C0SA80","2019-09-27 11:00:00","136.000","68.000","0.400","24.900","0.880","1001.700","","0.000","-99.000","-99.000","-99.000","25.700","","21.900",""
"C0E780","2019-09-27 11:00:00","160.000","344.000","0.600","28.300","0.740","997.100","","0.000","-99.000","-99.000","-99.000","29.600","","22.600",""
"C0F9Q0","2019-09-27 11:00:00","149.000","342.000","3.600","28.900","0.760","997.700","","0.000","-99.000","-99.000","-99.000","29.100","","22.600",""
"C0F0D0","2019-09-27 11:00:00","3171.000","137.000","2.100","9.100","0.900","703.600","","6.500","-99.000","-99.000","-99.000","11.200","","7.900",""
"C0S730","2019-09-27 11:00:00","110.000","35.000","5.200","23.900","1.000","1004.700","","35.500","-99.000","-99.000","-99.000","25.400","","23.300",""
"C0T790","2019-09-27 11:00:00","2830.000","138.000","2.300","10.900","0.990","733.200","","0.000","-99.000","-99.000","-99.000","12.300","","8.600",""
"C0M830","2019-09-27 11:00:00","540.000","184.000","2.000","29.200","0.570","956.000","","0.000","-99.000","-99.000","-99.000","29.200","","19.200",""
"C0V750","2019-09-27 11:00:00","50.000","270.000","3.300","30.700","0.720","1010.800","","0.000","-99.000","-99.000","-99.000","31.000","","24.700",""
"C0K530","2019-09-27 11:00:00","12.000","9.000","4.600","28.200","0.730","1014.300","","0.000","-99.000","-99.000","-99.000","28.200","","24.400",""
"C0M780","2019-09-27 11:00:00","30.000","245.000","1.000","30.200","0.610","1012.100","","0.000","-99.000","-99.000","-99.000","30.400","","23.200",""
"C0V360","2019-09-27 11:00:00","94.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0K510","2019-09-27 11:00:00","10.000","355.000","1.500","30.200","0.660","1013.600","","0.000","-99.000","-99.000","-99.000","30.200","","23.300",""
"C0D650","2019-09-27 11:00:00","97.000","47.000","7.400","26.000","0.810","1004.800","","0.000","13.800","45.000","","26.000","","23.700",""
"C0V630","2019-09-27 11:00:00","19.000","295.000","1.700","28.700","0.720","1015.700","","0.000","-99.000","-99.000","-99.000","28.700","","24.800",""
"C0U910","2019-09-27 11:00:00","17.000","345.000","1.600","23.400","0.970","1015.800","","109.500","-99.000","-99.000","-99.000","24.200","","22.600",""
"C0U600","2019-09-27 11:00:00","10.000","0.000","0.100","23.800","0.990","1016.300","","18.000","-99.000","-99.000","-99.000","25.500","","22.800",""
"C0G820","2019-09-27 11:00:00","29.000","281.000","1.100","30.700","0.660","1011.300","","0.000","-99.000","-99.000","-99.000","31.000","","23.500",""
"C0R590","2019-09-27 11:00:00","72.000","292.000","2.000","30.100","0.640","1007.000","","0.000","-99.000","-99.000","-99.000","30.100","","23.700",""
"C0A9E0","2019-09-27 11:00:00","26.000","113.000","1.000","27.000","0.790","1014.600","","0.500","-99.000","-99.000","-99.000","27.000","","24.400",""
"C0R480","2019-09-27 11:00:00","57.000","30.000","1.600","30.000","0.610","1008.900","","0.000","-99.000","-99.000","-99.000","30.000","","23.500",""
"C0X300","2019-09-27 11:00:00","70.000","240.000","0.500","31.000","0.620","1007.000","","0.000","-99.000","-99.000","-99.000","31.000","","22.200",""
"C0U970","2019-09-27 11:00:00","7.000","194.000","1.000","23.500","0.930","1018.200","","23.000","-99.000","-99.000","-99.000","25.400","","23.000",""
"C0M750","2019-09-27 11:00:00","10.000","334.000","1.600","28.600","0.750","1014.100","","0.000","-99.000","-99.000","-99.000","28.900","","24.200",""
"C0I110","2019-09-27 11:00:00","161.000","348.000","1.500","29.900","0.550","997.900","","0.000","-99.000","-99.000","-99.000","30.100","","22.900",""
"C0V370","2019-09-27 11:00:00","74.000","294.000","0.500","30.600","0.670","1007.500","","0.000","-99.000","-99.000","-99.000","31.300","","21.900",""
"C0C690","2019-09-27 11:00:00","242.000","68.000","3.000","24.200","0.820","989.600","","0.500","-99.000","-99.000","-99.000","24.300","","22.100",""
"C0A540","2019-09-27 11:00:00","401.000","0.000","0.000","22.600","0.990","970.900","","16.000","-99.000","-99.000","-99.000","22.600","","20.700",""
"C0H950","2019-09-27 11:00:00","192.000","267.000","1.200","30.300","0.660","994.300","","0.000","-99.000","-99.000","-99.000","30.300","","21.000",""
"C0O960","2019-09-27 11:00:00","112.000","0.000","0.200","29.700","0.680","1002.600","","0.000","-99.000","-99.000","-99.000","29.700","","22.500",""
"C0AH10","2019-09-27 11:00:00","30.000","96.000","2.300","26.100","0.920","1012.700","","1.000","-99.000","-99.000","-99.000","26.100","","24.300",""
"C0R680","2019-09-27 11:00:00","13.000","18.000","2.300","23.200","-99.000","1015.800","","31.000","-99.000","-99.000","-99.000","27.900","","23.200",""
"C0X210","2019-09-27 11:00:00","38.000","282.000","1.100","30.400","0.670","1009.100","","0.000","-99.000","-99.000","-99.000","30.500","","23.300",""
"C0D430","2019-09-27 11:00:00","87.000","44.000","0.300","28.700","0.770","1004.300","","0.000","-99.000","-99.000","-99.000","28.900","","22.600",""
"C0AD30","2019-09-27 11:00:00","20.000","333.000","2.500","26.500","0.810","1012.900","","0.500","-99.000","-99.000","-99.000","26.900","","24.800",""
"C0R240","2019-09-27 11:00:00","87.000","225.000","1.300","28.700","0.650","1005.300","","0.000","-99.000","-99.000","-99.000","29.700","","22.200",""
"C0AI30","2019-09-27 11:00:00","26.000","80.000","4.200","26.100","0.900","1014.900","","0.500","-99.000","-99.000","-99.000","26.100","","24.400",""
"C0U960","2019-09-27 11:00:00","1885.000","233.000","1.100","14.900","0.990","820.200","","61.000","-99.000","-99.000","-99.000","15.500","","13.600",""
"C0T9E0","2019-09-27 11:00:00","415.000","0.000","0.000","22.200","0.950","972.700","","2.000","-99.000","-99.000","-99.000","22.800","","20.600",""
"C0D550","2019-09-27 11:00:00","1956.000","169.000","1.700","16.700","0.850","815.600","","0.500","-99.000","-99.000","-99.000","21.900","","13.800",""
"C0C630","2019-09-27 11:00:00","209.000","58.000","4.700","24.200","0.920","992.400","","1.000","-99.000","-99.000","-99.000","24.300","","22.600",""
"C0R470","2019-09-27 11:00:00","103.000","151.000","1.600","30.200","0.610","1004.200","","0.000","-99.000","-99.000","-99.000","30.400","","23.200",""
"C0M770","2019-09-27 11:00:00","164.000","290.000","1.900","28.500","0.750","996.300","","0.000","-99.000","-99.000","-99.000","29.000","","22.800",""
"C0S930","2019-09-27 11:00:00","248.000","191.000","0.500","25.800","0.690","989.700","","0.000","-99.000","-99.000","-99.000","25.800","","22.100",""
"C0F9Y0","2019-09-27 11:00:00","3313.000","208.000","3.800","8.400","1.000","692.000","","0.000","9.100","228.000","","11.800","","6.300",""
"C0E790","2019-09-27 11:00:00","344.000","236.000","1.500","28.200","0.680","976.000","","0.000","-99.000","-99.000","-99.000","28.200","","21.400",""
"C0O810","2019-09-27 11:00:00","161.000","237.000","0.400","30.700","0.780","999.600","","0.000","-99.000","-99.000","-99.000","31.500","","22.200",""
"C0R520","2019-09-27 11:00:00","18.000","251.000","2.400","30.200","0.680","1013.300","","0.000","-99.000","-99.000","-99.000","30.800","","24.400",""
"C0G880","2019-09-27 11:00:00","92.000","278.000","1.500","29.700","0.650","1005.500","","0.000","-99.000","-99.000","-99.000","29.700","","23.000",""
"C0X270","2019-09-27 11:00:00","33.000","214.000","0.600","31.300","0.600","1012.300","","0.000","-99.000","-99.000","-99.000","31.300","","22.200",""
"C0R260","2019-09-27 11:00:00","76.000","0.000","0.200","27.000","0.820","1007.000","","0.000","-99.000","-99.000","-99.000","27.900","","22.900",""
"C0U950","2019-09-27 11:00:00","1012.000","93.000","7.100","20.100","1.000","908.000","","23.500","14.900","102.000","","20.100","","17.500",""
"C0O860","2019-09-27 11:00:00","38.000","317.000","1.000","30.800","0.650","1010.300","","0.000","-99.000","-99.000","-99.000","30.800","","23.700",""
"C0S980","2019-09-27 11:00:00","901.000","299.000","1.400","19.800","1.000","917.800","","1.000","-99.000","-99.000","-99.000","20.500","","18.600",""
"C0X110","2019-09-27 11:00:00","20.000","312.000","2.100","29.800","0.680","1013.200","","0.000","-99.000","-99.000","-99.000","30.100","","25.600",""
"C0V310","2019-09-27 11:00:00","46.000","200.000","0.600","31.200","0.520","1008.700","","0.000","-99.000","-99.000","-99.000","31.200","","22.800",""
"C0G620","2019-09-27 11:00:00","110.000","328.000","1.600","30.800","0.680","1003.400","","0.000","-99.000","-99.000","-99.000","31.400","","22.100",""
"C0AD50","2019-09-27 11:00:00","84.000","63.000","2.900","25.700","1.000","1007.600","","1.500","9.300","96.000","","25.700","","23.100",""
"C0A9A0","2019-09-27 11:00:00","24.000","105.000","2.600","26.100","0.890","1014.400","","1.000","-99.000","-99.000","-99.000","26.100","","24.100",""
"C0O830","2019-09-27 11:00:00","127.000","252.000","1.100","31.200","0.650","1001.300","","0.000","-99.000","-99.000","-99.000","31.200","","22.400",""
"C0S760","2019-09-27 11:00:00","1621.000","347.000","0.400","17.400","0.980","844.900","","0.000","-99.000","-99.000","-99.000","17.900","","14.800",""
"C0X160","2019-09-27 11:00:00","26.000","219.000","3.200","30.700","0.640","1012.500","","0.000","-99.000","-99.000","-99.000","30.800","","24.800",""
"C0C490","2019-09-27 11:00:00","157.000","61.000","1.700","26.200","0.860","998.400","","0.500","-99.000","-99.000","-99.000","26.200","","23.300",""
"C0F970","2019-09-27 11:00:00","145.000","233.000","0.900","29.600","0.600","997.800","","0.000","-99.000","-99.000","-99.000","29.700","","23.800",""
"C0M690","2019-09-27 11:00:00","33.000","247.000","1.300","30.000","0.660","1010.600","","0.000","-99.000","-99.000","-99.000","30.000","","23.100",""
"C0Z210","2019-09-27 11:00:00","126.000","6.000","1.700","24.300","0.990","1005.500","","0.000","-99.000","-99.000","-99.000","24.300","","22.300",""
"C0U770","2019-09-27 11:00:00","5.000","310.000","3.300","23.400","0.970","1017.600","","201.500","-99.000","-99.000","-99.000","23.400","","22.300",""
"C0Z080","2019-09-27 11:00:00","298.000","6.000","1.000","23.800","0.960","985.100","","1.500","-99.000","-99.000","-99.000","23.800","","21.400",""
"C0G640","2019-09-27 11:00:00","17.000","4.000","4.700","29.200","0.700","1015.400","","0.000","-99.000","-99.000","-99.000","29.300","","23.800",""
"C0X200","2019-09-27 11:00:00","61.000","238.000","1.400","29.900","0.670","1008.100","","0.000","-99.000","-99.000","-99.000","29.900","","22.300",""
"C0U900","2019-09-27 11:00:00","63.000","216.000","1.800","22.800","0.990","1012.100","","80.500","-99.000","-99.000","-99.000","23.500","","21.600",""
"C0Z230","2019-09-27 11:00:00","31.000","261.000","2.200","24.800","0.830","1015.500","","23.500","14.200","310.000","","25.800","","22.400",""
"C0F9O0","2019-09-27 11:00:00","175.000","345.000","0.400","30.800","0.610","995.500","","0.000","-99.000","-99.000","-99.000","30.900","","24.000",""
"C0C540","2019-09-27 11:00:00","46.000","53.000","3.900","26.000","0.790","1011.600","","0.000","-99.000","-99.000","-99.000","26.000","","23.500",""
"C0G770","2019-09-27 11:00:00","15.000","9.000","2.800","29.200","0.750","1013.500","","0.000","8.300","350.000","","29.800","","24.600",""
"C0V670","2019-09-27 11:00:00","20.000","253.000","2.200","29.600","0.640","1013.200","","0.000","-99.000","-99.000","-99.000","29.700","","25.700",""
"C0A870","2019-09-27 11:00:00","685.000","70.000","6.600","-99.000","0.990","939.300","","12.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R220","2019-09-27 11:00:00","23.000","267.000","1.500","30.000","0.650","1012.900","","0.000","-99.000","-99.000","-99.000","30.600","","23.600",""
"C0Z220","2019-09-27 11:00:00","589.000","257.000","3.200","20.000","0.990","953.600","","13.500","-99.000","-99.000","-99.000","20.400","","19.200",""
"C0D560","2019-09-27 11:00:00","147.000","52.000","1.600","27.000","0.790","999.000","","0.000","8.700","42.000","","28.400","","24.000",""
"C0I380","2019-09-27 11:00:00","258.000","269.000","1.600","30.700","0.570","985.100","","0.000","-99.000","-99.000","-99.000","30.700","","22.600",""
"C0Z020","2019-09-27 11:00:00","211.000","38.000","4.200","22.900","0.990","993.300","","1.000","-99.000","-99.000","-99.000","23.900","","21.600",""
"C0Z190","2019-09-27 11:00:00","62.000","78.000","0.600","26.200","0.930","1010.300","","3.000","-99.000","-99.000","-99.000","26.600","","23.700",""
"C0C710","2019-09-27 11:00:00","143.000","70.000","1.100","24.700","0.940","1000.200","","0.500","-99.000","-99.000","-99.000","24.700","","22.600",""
"C0D360","2019-09-27 11:00:00","523.000","0.000","0.000","26.300","0.850","955.300","","0.500","-99.000","-99.000","-99.000","26.300","","19.100",""
"C0C680","2019-09-27 11:00:00","228.000","125.000","2.400","24.300","0.900","989.400","","0.500","-99.000","-99.000","-99.000","24.300","","22.300",""
"C0X140","2019-09-27 11:00:00","17.000","282.000","1.400","31.300","0.660","1012.700","","0.000","-99.000","-99.000","-99.000","31.300","","24.400",""
"C0V710","2019-09-27 11:00:00","34.000","321.000","1.500","30.900","0.600","1011.300","","0.000","-99.000","-99.000","-99.000","30.900","","25.800",""
"C0G840","2019-09-27 11:00:00","32.000","320.000","0.900","30.500","0.690","1009.600","","0.000","-99.000","-99.000","-99.000","30.500","","22.900",""
"C0S890","2019-09-27 11:00:00","238.000","9.000","1.900","25.800","0.780","993.400","","0.000","-99.000","-99.000","-99.000","25.800","","21.400",""
"C0T820","2019-09-27 11:00:00","550.000","343.000","0.400","23.700","0.770","960.600","","0.500","-99.000","-99.000","-99.000","23.700","","19.200",""
"C0F9I0","2019-09-27 11:00:00","194.000","21.000","2.700","28.900","0.690","993.200","","0.000","-99.000","-99.000","-99.000","28.900","","22.800",""
"C0C650","2019-09-27 11:00:00","208.000","37.000","2.500","24.100","0.870","992.300","","0.000","9.700","36.000","","24.100","","21.300",""
"C0R600","2019-09-27 11:00:00","766.000","184.000","1.300","23.700","0.830","931.100","","0.000","-99.000","-99.000","-99.000","24.500","","21.700",""
"C0Z320","2019-09-27 11:00:00","646.000","84.000","0.500","23.300","0.770","946.700","","0.000","-99.000","-99.000","-99.000","24.700","","16.800",""
"C0V210","2019-09-27 11:00:00","734.000","228.000","1.900","29.000","0.460","934.900","","0.000","-99.000","-99.000","-99.000","29.000","","17.800",""
"C0K240","2019-09-27 11:00:00","1132.000","337.000","1.200","26.600","0.820","895.700","","0.000","-99.000","-99.000","-99.000","26.600","","18.100",""
"C0M520","2019-09-27 11:00:00","15.000","254.000","0.800","30.500","0.620","1013.100","","0.000","-99.000","-99.000","-99.000","30.500","","23.200",""
"C0A530","2019-09-27 11:00:00","300.000","113.000","1.300","23.400","0.990","983.600","","13.500","-99.000","-99.000","-99.000","23.400","","22.000",""
"C0E820","2019-09-27 11:00:00","220.000","56.000","1.400","28.200","0.690","990.400","","0.000","-99.000","-99.000","-99.000","28.800","","21.000",""
"C0K450","2019-09-27 11:00:00","35.000","7.000","0.900","29.400","0.630","1010.700","","0.000","-99.000","-99.000","-99.000","30.200","","23.100",""
"C0G760","2019-09-27 11:00:00","53.000","325.000","1.200","30.300","0.650","1011.400","","0.000","-99.000","-99.000","-99.000","30.300","","22.900",""
"CM0120","2019-09-27 11:00:00","4.000","48.000","4.700","27.900","0.710","1015.200","","0.000","-99.000","-99.000","-99.000","27.900","","25.000",""
"C0Z290","2019-09-27 11:00:00","946.000","347.000","1.200","20.300","0.990","914.400","","1.500","-99.000","-99.000","-99.000","20.900","","18.300",""
"C0V680","2019-09-27 11:00:00","40.000","340.000","2.100","30.100","0.660","1010.800","","0.000","-99.000","-99.000","-99.000","30.400","","24.800",""
"C0Z190","2019-09-27 12:00:00","62.000","126.000","1.600","27.000","0.940","1009.500","","3.000","-99.000","-99.000","-99.000","27.000","","23.700",""
"C0Z020","2019-09-27 12:00:00","211.000","34.000","3.400","24.200","0.990","992.800","","1.000","-99.000","-99.000","-99.000","24.200","","21.600",""
"C0I380","2019-09-27 12:00:00","258.000","275.000","1.700","31.200","0.540","984.500","","0.000","-99.000","-99.000","-99.000","31.200","","22.600",""
"C0D560","2019-09-27 12:00:00","147.000","67.000","1.500","27.500","0.760","998.500","","0.000","7.100","33.000","","28.400","","24.000",""
"C0Z220","2019-09-27 12:00:00","589.000","255.000","0.900","21.900","0.990","952.800","","13.500","-99.000","-99.000","-99.000","21.900","","19.200",""
"C0R220","2019-09-27 12:00:00","23.000","214.000","1.000","29.100","0.760","1012.800","","0.000","-99.000","-99.000","-99.000","30.600","","23.600",""
"C0A870","2019-09-27 12:00:00","685.000","65.000","6.800","-99.000","0.990","938.700","","31.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0V670","2019-09-27 12:00:00","20.000","257.000","2.300","29.000","0.730","1012.800","","0.000","-99.000","-99.000","-99.000","30.100","","25.700",""
"C0G770","2019-09-27 12:00:00","15.000","1.000","2.700","29.900","0.730","1012.800","","0.000","-99.000","-99.000","-99.000","30.100","","24.600",""
"C0C540","2019-09-27 12:00:00","46.000","50.000","4.300","26.200","0.800","1011.000","","0.000","-99.000","-99.000","-99.000","26.200","","23.500",""
"C0F9O0","2019-09-27 12:00:00","175.000","303.000","0.800","31.900","0.560","994.900","","0.000","-99.000","-99.000","-99.000","31.900","","24.000",""
"C0Z230","2019-09-27 12:00:00","31.000","293.000","2.600","25.100","0.820","1014.400","","24.000","-99.000","-99.000","-99.000","25.800","","22.400",""
"C0U900","2019-09-27 12:00:00","63.000","0.000","0.200","23.100","0.990","1011.200","","82.000","-99.000","-99.000","-99.000","23.500","","21.600",""
"C0X200","2019-09-27 12:00:00","61.000","195.000","1.400","30.400","0.640","1007.800","","0.000","-99.000","-99.000","-99.000","30.800","","22.300",""
"C0G640","2019-09-27 12:00:00","17.000","358.000","3.600","30.300","0.680","1014.700","","0.000","-99.000","-99.000","-99.000","30.300","","23.800",""
"C0Z080","2019-09-27 12:00:00","298.000","20.000","0.300","23.500","0.960","984.000","","6.000","-99.000","-99.000","-99.000","23.800","","21.400",""
"C0U770","2019-09-27 12:00:00","5.000","324.000","4.100","24.100","0.970","1016.700","","203.000","-99.000","-99.000","-99.000","24.100","","22.300",""
"C0Z210","2019-09-27 12:00:00","126.000","13.000","1.500","23.200","0.990","1004.300","","3.500","-99.000","-99.000","-99.000","24.300","","22.300",""
"C0V690","2019-09-27 12:00:00","30.000","300.000","4.800","27.800","0.790","1012.400","","0.000","-99.000","-99.000","-99.000","28.400","","26.100",""
"C0M690","2019-09-27 12:00:00","33.000","327.000","0.500","31.100","0.590","1010.100","","0.000","-99.000","-99.000","-99.000","31.100","","23.100",""
"C0F970","2019-09-27 12:00:00","145.000","0.000","0.200","31.300","0.520","997.100","","0.000","-99.000","-99.000","-99.000","31.300","","23.800",""
"C0C490","2019-09-27 12:00:00","157.000","51.000","2.400","26.900","0.830","997.600","","0.500","10.200","38.000","","26.900","","23.300",""
"C0X160","2019-09-27 12:00:00","26.000","232.000","3.000","30.300","0.660","1012.200","","0.000","-99.000","-99.000","-99.000","30.800","","24.800",""
"C0S760","2019-09-27 12:00:00","1621.000","139.000","0.400","18.300","0.960","844.500","","0.000","-99.000","-99.000","-99.000","18.300","","14.800",""
"C0O830","2019-09-27 12:00:00","127.000","263.000","1.000","32.400","0.580","1000.900","","0.000","-99.000","-99.000","-99.000","32.900","","22.400",""
"C0A9A0","2019-09-27 12:00:00","24.000","109.000","4.000","25.600","0.920","1014.000","","9.500","-99.000","-99.000","-99.000","26.200","","24.100",""
"C0AD50","2019-09-27 12:00:00","84.000","73.000","6.500","26.100","1.000","1006.900","","1.500","-99.000","-99.000","-99.000","26.200","","23.100",""
"C0G620","2019-09-27 12:00:00","110.000","266.000","2.200","32.700","0.610","1002.600","","0.000","-99.000","-99.000","-99.000","32.700","","22.100",""
"C0V310","2019-09-27 12:00:00","46.000","211.000","0.900","31.000","0.540","1008.500","","0.000","-99.000","-99.000","-99.000","31.600","","22.800",""
"C0X110","2019-09-27 12:00:00","20.000","321.000","2.100","29.500","0.680","1012.900","","0.000","-99.000","-99.000","-99.000","30.300","","25.600",""
"C0S980","2019-09-27 12:00:00","901.000","297.000","1.300","20.000","1.000","917.500","","1.500","-99.000","-99.000","-99.000","20.500","","18.600",""
"C0O860","2019-09-27 12:00:00","38.000","261.000","1.300","31.800","0.570","1009.900","","0.000","-99.000","-99.000","-99.000","32.100","","23.700",""
"C0U950","2019-09-27 12:00:00","1012.000","134.000","7.100","19.300","1.000","907.000","","47.000","-99.000","-99.000","-99.000","20.100","","17.500",""
